Year,State,sumInsured,premiumRate,farmerShare,farmerShareValue,stateShare,stateShareValue,goiShare,goiShareValue,indemnityLevel,seasonCode,isPreviousSeasonYearInSubsidy,firstGoiSubsidy,categoryName,cropTypeCode,startDate,endDate,insuranceCompanyName
2019,Gujarat,32000.0,12.0,5.0,1600.0,3.5,1120.0,3.5,1120.0,80,2,False,True,Medicinal and Aromatic Plants,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Haryana,66500.0,12.7198,1.5,997.5,5.6099,3730.5835,5.6099,3730.5835,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2021,Rajasthan,10614.0,30.0,2.0,212.28,14.0,1485.96,14.0,1485.96,80,1,True,True,Oilseeds,1,2020-06-29,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Maharashtra,37500.0,8.0,1.5,562.5,3.25,1218.75,3.25,1218.75,70,2,True,True,Pulses,1,2021-09-02,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2022,Maharashtra,34000.0,15.0,1.5,510.0,6.75,2295.0,6.75,2295.0,70,2,True,True,Millets,1,2021-09-02,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2018,Gujarat,30000.0,5.0,5.0,1500.0,0.0,0.0,0.0,0.0,70,2,False,True,Condiments and Spices,2,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2018,Gujarat,32000.0,7.14,1.5,480.0,2.82,902.4,2.82,902.4,70,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2018,Gujarat,47000.0,7.14,5.0,2350.0,1.07,502.9,1.07,502.9,70,2,False,True,Condiments and Spices,2,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2021,Chhattisgarh,12000.0,15.0,1.5,180.0,6.75,810.0,6.75,810.0,80,2,True,False,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2018,Chhattisgarh,10000.0,12.0,1.5,150.0,5.25,525.0,5.25,525.0,80,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2018,Haryana,40500.0,8.0,1.5,607.5,3.25,1316.25,3.25,1316.25,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2021,Madhya Pradesh,32000.0,17.0,1.5,480.0,7.75,2480.0,7.75,2480.0,80,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2020,Madhya Pradesh,21000.0,5.0,2.0,420.0,1.5,315.0,1.5,315.0,80,1,False,True,Millets,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Odisha,100000.0,0.5,0.5,500.0,0.0,0.0,0.0,0.0,70,2,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,GOA,47500.0,2.0,1.5,712.5,0.25,118.75,0.25,118.75,80,2,False,False,Oilseeds,1,2020-09-01,2030-11-24 13:45:49,FUTURE GENERALI INDIA INSURANCE CO. LTD.
2019,Assam,33700.0,6.0,1.5,505.5,2.25,758.25,2.25,758.25,80,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Gujarat,13000.0,2.67,2.0,260.0,0.335,43.55,0.335,43.55,70,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2019,Madhya Pradesh,30000.0,3.0,2.0,600.0,0.5,150.0,0.5,150.0,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Assam,40725.0,3.2,1.5,610.875,0.1700000000000001,69.2325,1.53,623.0925,80,2,True,False,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Rajasthan,16000.0,6.0,1.5,240.0,2.25,360.0,2.25,360.0,80,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2019,Madhya Pradesh,15000.0,31.27,2.0,300.0,14.635,2195.25,14.635,2195.25,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2019,Rajasthan,36700.0,6.0,1.5,550.5,2.25,825.75,2.25,825.75,80,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2019,Madhya Pradesh,24750.0,20.0,2.0,495.0,9.0,2227.5,9.0,2227.5,80,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Odisha,31250.0,2.0,1.5,468.75,0.25,78.125,0.25,78.125,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Chhattisgarh,36000.0,10.0,2.0,720.0,4.0,1440.0,4.0,1440.0,90,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Chhattisgarh,14000.0,5.0,2.0,280.0,1.5,210.0,1.5,210.0,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Uttar Pradesh,41694.0,5.0,1.5,625.41,1.75,729.645,1.75,729.645,80,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Odisha,31250.0,2.0,1.5,468.75,0.25,78.125,0.25,78.125,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Haryana,29500.0,23.23,1.5,442.5,10.865,3205.175,10.865,3205.175,90,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2021,Madhya Pradesh,27237.0,15.0,1.5,408.555,6.75,1838.4975,6.75,1838.4975,80,2,True,False,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2019,Uttar Pradesh,20900.0,5.49,2.0,418.0,1.745,364.705,1.745,364.705,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2019,Madhya Pradesh,17250.0,15.0,2.0,345.0,6.5,1121.25,6.5,1121.25,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Haryana,33730.0,16.0,1.5,505.95,7.25,2445.425,7.25,2445.425,90,2,True,True,Pulses,1,2021-09-02,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2021,Madhya Pradesh,28457.0,8.0,1.5,426.855,3.25,924.8525,3.25,924.8525,80,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Puducherry,57500.0,3.82,2.0,1150.0,0.91,523.25,0.91,523.25,90,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2021,Haryana,67460.0,8.0,1.5,1011.9,3.25,2192.45,3.25,2192.45,90,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2018,Madhya Pradesh,31000.0,2.0,1.5,465.0,0.25,77.5,0.25,77.5,80,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Madhya Pradesh,17250.0,10.0,2.0,345.0,4.0,690.0,4.0,690.0,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,MADHYA PRADESH,21000.0,19.0,1.5,315.0,8.75,1837.5,8.75,1837.5,80,2,False,False,Pulses,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,ANDHRA PRADESH,50000.0,2.43,2.0,1000.0,0.2150000000000001,107.5,0.215,107.5,70,1,True,True,Millets,1,2022-04-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2022,MADHYA PRADESH,30855.0,15.0,2.0,617.1,6.5,2005.575,6.5,2005.575,80,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Andhra Pradesh,150000.0,10.0,5.0,7500.0,2.5,3750.0,2.5,3750.0,90,2,False,True,Vegetables,2,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2020,Tamil Nadu,67431.0,15.75,2.0,1348.62,6.875,4635.8813,6.875,4635.8813,80,1,False,True,Oilseeds,1,2020-05-22,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,ANDHRA PRADESH,112500.0,4.73,2.0,2250.0,1.3650000000000004,1535.625,1.365,1535.625,70,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2022,Himachal Pradesh,30000.0,10.0,1.5,450.0,4.25,1275.0,4.25,1275.0,90,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Tamil Nadu,71877.0,11.31,2.0,1437.54,4.655,3345.8744,4.655,3345.8744,90,1,False,True,Cereals,1,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,Tamil Nadu,201058.0,12.32,5.0,10052.9,3.66,7358.7228,3.66,7358.7228,90,1,False,True,Fruits,2,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,Tamil Nadu,45695.0,3.22,3.22,1471.379,0.0,0.0,0.0,0.0,90,1,False,True,Vegetables,2,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2018,Madhya Pradesh,19000.0,4.0,2.0,380.0,1.0,190.0,1.0,190.0,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Tamil Nadu,49400.0,17.26,5.0,2470.0,6.130000000000002,3028.22,6.13,3028.22,90,1,False,True,Vegetables,2,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,Tamil Nadu,40879.0,33.64,2.0,817.58,20.14,8233.0306,11.5,4701.085,90,1,False,True,Pulses,1,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,MADHYA PRADESH,21000.0,10.0,1.5,315.0,4.25,892.5,4.25,892.5,80,2,False,False,Cereals,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Madhya Pradesh,25900.0,2.0,2.0,518.0,0.0,0.0,0.0,0.0,80,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2021,Madhya Pradesh,35000.0,5.0,1.5,525.0,1.75,612.5,1.75,612.5,80,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Tamil Nadu,32357.0,41.03,2.0,647.14,27.53,8907.8821,11.5,3721.055,90,1,False,True,Millets,1,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2018,Assam,59740.0,0.16,0.16,95.584,0.0,0.0,0.0,0.0,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2022,ANDHRA PRADESH,37500.0,6.2,2.0,750.0,2.1,787.5,2.1,787.5,70,1,True,True,Pulses,1,2022-04-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2020,Tamil Nadu,72371.0,14.25,2.0,1447.42,6.125,4432.7238,6.125,4432.7238,90,1,False,True,Millets,1,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,Tamil Nadu,98924.0,9.76,5.0,4946.2,2.38,2354.3912,2.38,2354.3912,90,1,False,True,Vegetables,2,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,MADHYA PRADESH,34000.0,9.0,1.5,510.0,3.75,1275.0,3.75,1275.0,80,2,False,False,Cereals,1,2020-09-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Tamil Nadu,72989.0,25.15,2.0,1459.78,11.65,8503.2185,11.5,8393.735,90,1,False,True,Oilseeds,1,2020-05-22,2030-11-24 13:45:49,ORIENTAL INSURANCE
2019,Uttar Pradesh,49980.0,46.0,2.0,999.6,22.0,10995.6,22.0,10995.6,90,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,UNIVERSAL SOMPO GENERAL INSURANCE COMPANY
2018,Haryana,41500.0,7.6096,2.0,830.0,2.8048,1163.992,2.8048,1163.992,90,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2021,Assam,69500.0,2.5,1.5,1042.5,0.0999999999999999,69.5,0.9,625.5,80,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,FUTURE GENERALI INDIA INSURANCE CO. LTD.
2019,Madhya Pradesh,31338.75,5.0,1.5,470.0813,1.75,548.4281,1.75,548.4281,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Goa,120000.0,2.0,2.0,2400.0,0.0,0.0,0.0,0.0,80,1,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2022,ANDHRA PRADESH,90000.0,19.0,2.0,1800.0,8.5,7650.0,8.5,7650.0,70,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Assam,100500.0,5.0,5.0,5025.0,0.0,0.0,0.0,0.0,90,2,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Andhra Pradesh,27500.0,10.53,2.0,550.0,4.265,1172.875,4.265,1172.875,80,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2021,Madhya Pradesh,40000.0,13.0,1.5,600.0,5.75,2300.0,5.75,2300.0,80,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Madhya Pradesh,19000.0,25.0,1.5,285.0,11.75,2232.5,11.75,2232.5,80,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Madhya Pradesh,18500.0,16.0,2.0,370.0,7.0,1295.0,7.0,1295.0,80,1,True,True,Millets,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Madhya Pradesh,31000.0,25.0,1.5,465.0,11.75,3642.5,11.75,3642.5,80,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Madhya Pradesh,21000.0,25.0,1.5,315.0,11.75,2467.5,11.75,2467.5,80,2,True,False,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Madhya Pradesh,40000.0,7.0,1.5,600.0,2.75,1100.0,2.75,1100.0,80,2,True,False,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Madhya Pradesh,36000.0,14.0,2.0,720.0,6.0,2160.0,6.0,2160.0,80,1,True,True,Cereals,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Madhya Pradesh,26000.0,12.0,2.0,520.0,5.0,1300.0,5.0,1300.0,80,1,True,True,Pulses,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Madhya Pradesh,31000.0,25.0,2.0,620.0,11.5,3565.0,11.5,3565.0,80,1,True,True,Oilseeds,1,2020-07-06,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2018,Uttarakhand,38000.0,1.58,1.58,600.4,0.0,0.0,0.0,0.0,90,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2021,Madhya Pradesh,23000.0,12.0,2.0,460.0,5.0,1150.0,5.0,1150.0,80,1,True,True,Millets,1,2020-07-06,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2021,Odisha,70750.0,2.5,1.5,1061.25,0.5,353.75,0.5,353.75,70,2,True,False,Cereals,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Gujarat,35000.0,2.0,2.0,700.0,0.0,0.0,0.0,0.0,80,1,False,True,Fiber Crops,2,2018-01-01,2030-11-24 13:45:49,BHARTI AXA GENERAL INSURANCE COMPANY LTD.
2018,Uttarakhand,42200.0,4.0,1.5,633.0,1.25,527.5,1.25,527.5,90,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2021,Odisha,131250.0,2.5,2.5,3281.25,0.0,0.0,0.0,0.0,70,2,True,False,Sugar and Starch Crops,2,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Haryana,85622.0,17.1488,5.0,4281.1,6.074400000000002,5201.02277,6.0744,5201.02277,90,1,True,True,Fiber Crops,2,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Haryana,88216.0,14.5696,2.0,1764.32,6.2848,5544.19917,6.2848,5544.19917,90,1,True,True,Cereals,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Assam,59400.0,5.5,2.0,1188.0,1.75,1039.5,1.75,1039.5,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2021,Haryana,67460.0,6.0,1.5,1011.9,2.25,1517.85,2.25,1517.85,90,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2021,Haryana,45406.0,11.0,1.5,681.09,4.75,2156.785,4.75,2156.785,90,2,True,True,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2021,Haryana,44108.0,10.0,1.5,661.62,4.25,1874.59,4.25,1874.59,90,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2019,Andhra Pradesh,125000.0,10.66,5.0,6250.0,2.83,3537.5,2.83,3537.5,80,1,False,True,Fiber Crops,2,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2019,Andhra Pradesh,37500.0,25.26,2.0,750.0,11.63,4361.25,11.63,4361.25,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2019,Andhra Pradesh,80000.0,14.91,2.0,1600.0,6.455,5164.0,6.455,5164.0,80,1,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2020,Haryana,39536.0,13.229,2.0,790.72,5.6145,2219.7487,5.6145,2219.7487,90,1,False,True,Millets,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Andhra Pradesh,132500.0,16.57,5.0,6625.0,5.785,7665.125,5.785,7665.125,90,1,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2019,Andhra Pradesh,40000.0,18.18,2.0,800.0,8.09,3236.0,8.09,3236.0,80,1,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2019,Gujarat,15000.0,7.0,1.5,225.0,2.75,412.5,2.75,412.5,70,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2020,Chhattisgarh,35000.0,13.37,2.0,700.0,5.685,1989.75,5.685,1989.75,80,1,False,True,Cereals,1,2020-06-16,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,CHHATTISGARH,47300.0,20.17,2.0,946.0,9.085,4297.205,9.085,4297.205,90,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Madhya Pradesh,15750.0,8.0,1.5,236.25,3.25,511.875,3.25,511.875,80,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2020,SIKKIM,35400.0,2.0,1.5,531.0,0.0499999999999999,17.7,0.45,159.3,80,2,False,False,Cereals,1,2020-09-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Gujarat,40000.0,1.52,1.5,600.0,0.01,4.0,0.01,4.0,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,BHARTI AXA GENERAL INSURANCE COMPANY LTD.
2020,SIKKIM,28900.0,2.0,1.5,433.5,0.0499999999999999,14.45,0.45,130.05,80,2,False,False,Millets,1,2020-09-01,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2018,Madhya Pradesh,30000.0,2.0,2.0,600.0,0.0,0.0,0.0,0.0,80,1,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2022,Maharashtra,42971.0,20.0,1.5,644.565,9.25,3974.8175,9.25,3974.8175,70,2,True,True,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,ICICI LOMBARD GENERAL INSURANCE CO. LTD.
2021,Rajasthan,29556.0,26.64,5.0,1477.8,10.82,3197.9592,10.82,3197.9592,80,1,True,True,Fiber Crops,2,2020-06-29,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2020,Andaman  Nicobar Islands,112670.0,15.0,0.5,563.35,9.5,10703.65,5.0,5633.5,80,2,False,False,Vegetables,2,2020-09-26,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2022,ANDHRA PRADESH,95000.0,5.03,2.0,1900.0,1.5150000000000003,1439.25,1.515,1439.25,70,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2018,Gujarat,26000.0,3.57,1.5,390.0,1.035,269.1,1.035,269.1,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2021,Rajasthan,28498.0,26.44,2.0,569.96,12.22,3482.4556,12.22,3482.4556,80,1,True,True,Pulses,1,2020-06-29,2030-11-24 13:45:49,SBI GENERAL INSURANCE
2021,Haryana,44108.0,6.0,1.5,661.62,2.25,992.43,2.25,992.43,90,2,True,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2018,Gujarat,47000.0,7.14,5.0,2350.0,1.07,502.9,1.07,502.9,70,2,False,True,Vegetables,2,2018-01-01,2030-11-24 13:45:49,UNITED INDIA INSURANCE CO.
2019,Meghalaya,58228.0,2.99,1.5,873.42,0.745,433.7986,0.745,433.7986,80,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Haryana,38300.0,25.0,2.0,766.0,11.5,4404.5,11.5,4404.5,90,1,False,True,Millets,1,2018-01-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2021,Haryana,33730.0,21.0,1.5,505.95,9.75,3288.675,9.75,3288.675,90,2,True,True,Pulses,1,2021-09-02,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2019,Madhya Pradesh,16500.0,15.0,1.5,247.5,6.75,1113.75,6.75,1113.75,80,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2018,Haryana,39000.0,11.5962,1.5,585.0,5.0481,1968.759,5.0481,1968.759,90,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,ORIENTAL INSURANCE
2021,Rajasthan,21655.0,20.0,2.0,433.1,9.0,1948.95,9.0,1948.95,80,1,True,True,Millets,1,2020-06-29,2030-11-24 13:45:49,RELIANCE GENERAL INSURANCE CO. LTD.
2022,HARYANA,43588.0,9.0,2.0,871.76,3.5,1525.58,3.5,1525.58,90,1,True,True,Millets,1,2022-04-01,2030-11-24 13:45:49,BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD
2021,Andaman  Nicobar Islands,65676.0,8.0,0.5,328.38,4.5,2955.42,3.0,1970.28,80,1,True,False,Cereals,1,2020-07-06,2030-11-24 13:45:49,NATIONAL INSURANCE COMPANY LIMITED
2022,MADHYA PRADESH,20000.0,3.0,2.0,400.0,0.5,100.0,0.5,100.0,80,1,True,True,Millets,1,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2019,Odisha,22000.0,1.59,1.5,330.0,0.045,9.9,0.045,9.9,70,2,False,True,Pulses,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2019,Odisha,66275.0,3.74,1.5,994.125,1.12,742.28,1.12,742.28,70,2,False,True,Cereals,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2019,Odisha,44550.0,3.28,1.5,668.25,0.89,396.495,0.89,396.495,70,2,False,True,Oilseeds,1,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2019,Odisha,114125.0,1.5,1.5,1711.875,0.0,0.0,0.0,0.0,70,2,False,True,Sugar and Starch Crops,2,2018-01-01,2030-11-24 13:45:49,ROYAL SUNDARAM GENERAL INSURANCE CO. LIMITED
2022,Rajasthan,36897.0,24.13,1.5,553.455,11.315,4174.89555,11.315,4174.89555,80,2,True,False,Pulses,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,ODISHA,77000.0,22.0,2.0,1540.0,10.0,7700.0,10.0,7700.0,70,1,True,True,Cereals,1,2022-04-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2022,Rajasthan,18444.0,12.34,1.5,276.66,5.42,999.6648,5.42,999.6648,80,2,True,False,Oilseeds,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2021,Jammu And Kashmir,80000.0,10.65,1.5,1200.0,4.575,3660.0,4.575,3660.0,90,2,False,True,Cereals,1,2021-09-02,2030-11-24 13:45:49,IFFCO TOKIO GENERAL INSURANCE CO. LTD.
2022,ODISHA,64250.0,10.0,5.0,3212.5,2.5,1606.25,2.5,1606.25,70,1,True,True,Fiber Crops,2,2022-04-01,2030-11-24 13:45:49,HDFC ERGO GENERAL INSURANCE CO. LTD.
2022,MADHYA PRADESH,15000.0,10.0,2.0,300.0,4.0,600.0,4.0,600.0,80,1,True,True,Millets,1,2022-04-01,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2020,Madhya Pradesh,21000.0,15.0,2.0,420.0,6.5,1365.0,6.5,1365.0,80,1,False,True,Pulses,1,2020-07-06,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
2022,Uttar Pradesh,38534.0,9.24,1.5,578.01,3.87,1491.2658,3.87,1491.2658,90,2,True,True,Pulses,1,2021-09-02,2030-11-24 13:45:49,AGRICULTURE INSURANCE COMPANY
